handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,type,NG_unreliable_share,NG_score_mean,accuracy_mean,transparency_mean,independent_unreliable_share,avg_belief_score,avg_truth_score,avg_belief_score_2010_to_2013,avg_truth_score_2010_to_2013,avg_belief_score_2019_to_2022,avg_truth_score_2019_to_2022,LIWC_analytic_mean,LIWC_authentic_mean,LIWC_moral_mean,VADER_neg_mean,VADER_pos_mean,VADER_neu_mean,VADER_compound_mean,ideology_mean,ideology_std,ideology_count,state,pf_score
JohnnyIsakson,253252536,Johnny Isakson,Republican,654,4531,114,709,2011-02-16 21:35:06+00:00,116.0,official,0.0,90.10526315789474,3.56,2.52,0.12,0.012693285370488245,-0.007428918248188607,,,-0.17309493008300908,-0.14825868608796888,81.24902140672783,23.727996941896027,0.4900305810397554,0.04801681957186544,0.1958119266055046,0.7561743119266056,0.3458553516819572,0.8089671416046755,0.04797209713477104,7.0,GA,0.536
RepJoeWilson,254082173,Joe Wilson,Republican,3198,23256,778,4375,2011-02-18 15:18:45+00:00,118.0,official,0.013761467889908258,90.13761467889908,3.973404255319149,2.6808510638297873,0.06914893617021277,-0.011348880176086344,-0.0072106230861218165,-0.031893093121523046,-0.021550377823873618,-0.0016596459561884823,-0.004092922369164575,84.02077235772357,28.30028455284553,0.6651438398999375,0.05309349593495935,0.18618730456535335,0.7607154471544716,0.34743114446529083,0.8027825604285436,0.08045156782607273,9.0,SC,
DocAbraham,2543008999,Dr. Ralph Abraham,Republican,1051,3568,681,1279,2014-06-03 07:34:47+00:00,116.0,official,0.1032258064516129,87.19677419354839,3.21875,2.265625,0.25,0.01709130179210942,-0.021983908866868275,,,0.01938705743953146,-0.021682573147099312,75.3241960038059,25.36849666983825,0.49475737392959085,0.04107516650808754,0.17206470028544243,0.7868515699333968,0.3640526165556613,0.8443096219878647,0.06153515458638052,6.0,LA,
Tcardenas,2543742324,Tony Cardenas,Democrat,920,6986,5253,1117,2014-06-03 15:23:29+00:00,116.0,official,0.01904761904761905,90.63809523809523,3.9696969696969697,2.757575757575758,0.010101010101010102,-0.019403992783638926,-0.04100343931807734,,,0.007809460046676154,-0.017784863848876065,76.85927173913043,25.352076086956522,0.6217826086956522,0.046763043478260866,0.1625,0.7907380434782609,0.2687472826086957,0.25754537037184666,0.06484252598464389,9.0,CA,
LuetkemeyerB,2554870803,Blaine Luetkemeyer,Republican,705,1613,296,748,2014-05-20 03:52:39+00:00,116.0,official,0.013623978201634877,84.641689373297,3.4517133956386292,2.3956386292834893,0.12149532710280374,0.05630697768120897,0.05050886163667748,,,0.0689472178513363,0.015007369032192817,78.00852482269504,26.028326241134753,0.682695035460993,0.06992198581560284,0.16972198581560283,0.7603659574468085,0.29086723404255316,,,,,
DonYoungAK,2559398984,Don Young,Republican,573,1897,676,598,2014-06-10 16:58:46+00:00,116.0,official,0.02,91.45,3.7468354430379747,2.6962025316455698,0.0759493670886076,0.035046431531786555,0.01941440375715,,,0.018100487488010863,-0.03210386837027638,82.80668411867364,20.762303664921465,0.3880453752181501,0.04004013961605585,0.17241186736474695,0.7875532286212914,0.32737766143106456,0.6657468122063813,0.05630179507341042,8.0,AK,
FallonForTexas,256157258,Pat Fallon,Republican,691,6785,1889,1668,2011-02-22 19:41:26+00:00,117.0,official,0.0,90.02941176470588,3.6363636363636362,2.6363636363636362,0.0,-0.03297148191439505,-0.0595330283540328,-0.0028152674580635972,-0.023444334045816126,-0.04763633443309374,-0.09863409552796608,80.138002894356,28.875962373371927,0.7852098408104198,0.037031837916063674,0.18965412445730823,0.7733198263386397,0.38503198263386396,,,,TX,
CheriBustos,257180565,Cheri Bustos,Democrat,2995,11783,1044,3693,2011-02-24 22:19:22+00:00,116.0,official,0.0,92.3671052631579,4.087947882736156,2.8306188925081432,0.003257328990228013,0.04473769629577601,0.023073226799461815,0.008803474784964285,-0.0008412673050360716,0.03650541977825981,0.016998876583620766,74.74425709515859,28.101362270450753,0.39818697829716193,0.048681469115191986,0.1699035058430718,0.7814086811352253,0.3681271118530885,,,,,
RepMaloney,258900199,Carolyn B. Maloney,Democrat,15368,79930,3852,20390,2011-02-28 19:06:50+00:00,117.0,official,0.00027085590465872155,94.43756771397616,4.061332589908001,2.868971285196543,0.0027878449958182324,0.02605868590447168,0.034305288456637675,-0.038540050482018195,-0.027032837470696812,0.007198678566442322,0.015284248884708692,74.96147319104632,26.869090968245704,0.6880095002602811,0.06986966423737637,0.13490948724622595,0.7952219547110879,0.1832734708485164,0.2161727079304527,0.06555300134274546,9.0,NY,1.0
JohnSarbanes,259364314,John Sarbanes,Democrat,807,5366,640,1000,2011-03-01 18:27:51+00:00,116.0,official,0.0,94.2663043478261,3.715909090909091,2.6363636363636362,0.011363636363636364,-0.010101703193172624,-0.014220452991584268,-0.03838180024690399,-0.027007887398664766,0.031884724512669285,0.021914032851117343,82.90231722428749,30.525848822800498,0.39167286245353156,0.03466171003717472,0.1662639405204461,0.7990656753407683,0.3189193308550186,,,,,
FlakeforSenate,259459455,Flake for Senate,Republican,363,3731,419,384,2011-03-01 23:35:13+00:00,115.0,campaign,0.0,83.84210526315789,3.533333333333333,2.466666666666667,0.06666666666666667,-0.0008604217546665774,-0.03210092283184021,-0.013066823636855246,-0.05812184247116503,,,76.84873278236914,26.376060606060605,0.25578512396694214,0.02733884297520661,0.2248457300275482,0.7478154269972451,0.4323068870523416,0.8281788051298223,0.02100482287213748,6.0,AZ,
RepGusBilirakis,26051676,Gus Bilirakis,Republican,6207,36432,1131,8308,2009-03-23 17:56:32+00:00,118.0,official,0.01918158567774936,88.31170076726343,3.8521617852161785,2.7231520223152024,0.07670850767085077,0.004905899767302517,0.02979527548820871,-0.07338472814668325,-0.04172816768165128,0.03808382951840899,0.05741278910044591,81.24450942484292,26.815973900434994,0.6010552601901079,0.05344981472531013,0.1665240857096826,0.780027227323989,0.2818447075882069,,,,FL,0.25
CurtisUT,26057209,John Curtis,Republican,3663,7451,237,4723,2009-03-23 18:22:51+00:00,116.0,official,0.0,94.828125,4.119047619047619,2.9285714285714284,0.0,-0.0712401168206781,-0.06715465201605857,-0.14346631679947236,-0.12857400053775048,0.0043212589022834785,0.026517065102807054,75.47295932295933,36.7030384930385,0.13277641277641278,0.024558285558285556,0.14092465192465192,0.8345113295113296,0.3090861042861043,0.5963838078514061,0.08852707383001349,5.0,UT,
PatToomey,26062385,Pat Toomey,Republican,2513,13524,4310,3470,2009-03-23 18:48:49+00:00,116.0,official,0.007751937984496124,92.94186046511628,3.965034965034965,2.832167832167832,0.027972027972027972,0.0484191547324928,0.037303364395968555,-0.04189916358228762,-0.039756967045689116,0.11908020226200411,0.07327978245415448,74.59559888579386,26.56788698766415,0.40618384401114205,0.06566215678471947,0.15460366096299244,0.7797381615598886,0.1961676482292081,,,,,0.385
robportman,2612307559,Rob Portman,Republican,6651,20049,1554,6828,2014-07-08 20:33:43+00:00,116.0,official,0.014705882352941176,94.12009803921569,4.072289156626506,2.8373493975903616,0.030120481927710843,0.020809913795943512,0.014770277349168835,,,0.00731520815490459,-0.02116146627101279,80.08766350924674,20.560551796722297,0.3432837167343256,0.11419320402946925,0.11367268079987972,0.7721336641106601,-0.01878070966771914,,,,,0.654
cindyhydesmith,262192574,Cindy Hyde-Smith,Republican,1898,20227,199,2232,2011-03-07 15:15:33+00:00,116.0,official,0.018648018648018648,83.77622377622377,3.3642857142857143,2.369642857142857,0.10714285714285714,-0.02506437257092525,-0.021903032102195033,-0.1525768984537837,-0.1373139497105543,0.022569730567181128,0.026185325923797596,77.70905690200212,21.918672286617493,0.5976343519494204,0.04386564805057956,0.19743888303477344,0.7586880927291886,0.42668883034773447,0.841684800950137,0.06667521638196296,4.0,MS,
senorrinhatch,262756641,Senator Hatch Office,Republican,9027,110269,399,12657,2011-03-08 18:04:18+00:00,,,0.021831735889243878,91.50315051473198,3.7862481315396117,2.6679745889387148,0.06838565022421525,-0.03862414496252802,-0.03163497675194485,-0.07641847443740823,-0.04925520961247335,-0.06810257213035979,-0.09234296286665558,83.19958231774874,17.847497230223798,0.6131099047196987,0.04872604408995237,0.11180248144455522,0.8394715852442672,0.1571652597762269,0.8336145832745968,0.05600869170372598,6.0,UT,0.5
spmaloney,26283468,Sean Patrick Maloney,Democrat,938,16093,494,1444,2009-03-24 17:48:50+00:00,116.0,official,0.0,93.31862745098039,3.9302325581395348,2.7674418604651163,0.023255813953488372,0.02155648207307802,-0.025517054848962585,0.015005458430341038,-0.023439314528857988,0.03141278968080981,-0.026997217056347573,73.23025586353944,27.828443496801707,0.5321535181236673,0.05526972281449894,0.15727611940298508,0.787459488272921,0.2583748400852879,0.3118849627923047,0.05887408298409282,9.0,NY,0.875
SenatorWicker,264219447,Senator Roger Wicker,Republican,8640,112923,698,10879,2011-03-11 14:59:01+00:00,117.0,official,0.00336417157275021,90.78973927670312,3.8665987780040734,2.7179226069246436,0.024439918533604887,0.0006649661153970617,0.018121124981539807,-0.017918919371001263,-0.00042915493716961427,0.0338665091002048,0.04147816578944564,85.26797569444443,24.129792824074073,0.5072222222222221,0.05654907407407407,0.1476303240740741,0.7958170138888889,0.2671238888888889,,,,,
RepMcCaul,26424123,Michael McCaul,Republican,4144,47600,593,7523,2009-03-25 03:54:11+00:00,118.0,official,0.007905138339920948,89.62648221343873,3.8045112781954886,2.669172932330827,0.040100250626566414,-0.0014386970495450287,0.004359824739661817,-0.07930475192934787,-0.049332716997075886,0.013671173375817714,0.015686473210598705,83.40699324324325,30.26909749034749,0.5296090733590734,0.0694128861003861,0.15254681467181466,0.778035472972973,0.21192804054054054,,,,TX,0.7120000000000001
johnthune,26533227,John Thune,Republican,160,27758,1049,520,2009-03-25 16:40:28+00:00,116.0,official,0.0,90.75,4.5,3.0,0.0,0.020996155208778875,-0.0003089661917310564,0.003476929295185303,-0.005681324723235668,0.011690350008783174,-0.0651589664776812,81.28618750000001,35.8739375,0.2811875,0.0383625,0.168125,0.793525,0.2779625,,,,,0.383
JohnKennedyLA,26594419,John Neely Kennedy,Republican,651,25261,2409,870,2009-03-25 21:18:45+00:00,117.0,official,0.07547169811320754,81.38993710691824,3.0095238095238095,2.219047619047619,0.26666666666666666,0.025657367180099436,-0.008271654956118113,-0.1191259054113188,-0.10406090327358378,0.06743056671404056,0.01565870014936329,74.20831029185868,26.43258064516129,0.5787403993855607,0.056376344086021504,0.14394930875576037,0.799689708141321,0.22358878648233485,0.8543477793553134,0.04778848033173096,5.0,LA,
SenDeanHeller,266133081,Dean Heller,Republican,5362,95916,11138,7021,2011-03-14 18:31:08+00:00,115.0,official,0.00390625,94.2294921875,4.1947368421052635,2.9789473684210526,0.0,-0.051221972084110584,-0.029729148534358065,-0.04097708715709991,-0.02926650211039693,,,87.16050540842969,24.625818724356584,0.5532581126445356,0.03622062663185378,0.18060369265199552,0.783177545691906,0.37111863110779564,0.7209135016757123,0.06113062394088163,6.0,NV,
TulsiGabbard,26637348,Tulsi Gabbard 🌺,Democrat,8875,2145128,2595,11427,2009-03-26 00:14:32+00:00,116.0,official,0.0064516129032258064,90.93387096774194,3.927797833935018,2.7870036101083033,0.021660649819494584,0.016867760933904883,-0.007083967835619206,-0.030449434103484753,-0.06277834826789606,0.024235141919541542,-0.015151479076657414,71.1328338028169,29.651159436619714,0.5990354929577464,0.061874253521126764,0.18443966197183098,0.753685633802817,0.26157701408450706,0.3779314459161085,0.04852532768031299,8.0,HI,0.464
JasonSmithMO,26653478,Jason Smith,Republican,3902,14698,1727,4886,2009-03-26 01:26:16+00:00,116.0,official,0.04242424242424243,82.92727272727272,3.148876404494382,2.2387640449438204,0.2401685393258427,0.040111200112658285,0.0020501919071743853,-0.006530669292450208,-0.027769987909987314,0.07369431229227279,0.020958888196370762,76.17293695540748,31.158605843157357,0.5988339313172732,0.06001050743208611,0.1642980522808816,0.7756883649410559,0.28088395694515633,0.7418377451029634,0.08378073891222351,9.0,MO,0.667
StenyHoyer,266719387,Steny Hoyer,Democrat,1457,16356,752,1705,2011-03-15 17:56:32+00:00,116.0,official,0.0,97.23684210526316,4.241935483870968,2.967741935483871,0.0,-0.0242893665707117,-0.026453302575054974,-0.027837636281849574,-0.020038353984551453,0.020741965616237697,0.0018617046408269812,84.17258064516129,35.210308853809195,0.5083596431022649,0.03225943719972547,0.18443925875085793,0.783283459162663,0.4537973919011668,,,,,0.563
RepWalterJones,26778110,Rep. Walter Jones,Republican,2092,20215,860,2763,2009-03-26 15:50:58+00:00,116.0,official,0.04597701149425287,87.86494252873563,3.7577319587628866,2.556701030927835,0.14432989690721648,-0.0002352329424042261,0.013878020425049676,0.02204549588949987,0.03830150581110606,-0.085496319872511,-0.04456407684558073,82.98701242829827,27.73700286806883,0.7294359464627151,0.06412667304015296,0.13985898661567878,0.7960028680688337,0.192572896749522,0.7974055701023066,0.018169440627688917,6.0,NC,
RepRichmond,267854863,Rep Cedric Richmond,Democrat,2154,45347,945,2828,2011-03-17 17:30:45+00:00,117.0,official,0.0,92.18085106382979,3.954954954954955,2.8378378378378377,0.009009009009009009,-0.017504276367458233,-0.008371110520222817,-0.055564815957379984,-0.04206533620353599,0.028894128588727436,-0.003654432250723083,79.84626276694522,28.32347260909935,0.6396657381615598,0.049003714020427115,0.163958217270195,0.7870352831940575,0.24957302692664807,0.3227324451660912,0.05251865442967021,8.0,LA,
RepZoeLofgren,267938462,Rep. Zoe Lofgren,Democrat,2058,96890,218,3204,2011-03-17 21:06:21+00:00,118.0,official,0.0,95.171974522293,4.103225806451613,2.9483870967741934,0.0,0.0033427258688130874,0.021705656538271893,-0.0508991327691989,-0.03820854771743091,-0.015176736231362363,0.003761176654860987,82.44677842565598,22.412385811467445,0.7414917395529641,0.06606705539358601,0.1432555879494655,0.7906754130223518,0.193929397473275,,,,CA,
RepMoolenaar,2696643955,Rep. John Moolenaar,Republican,642,16285,352,955,2014-07-31 21:09:14+00:00,118.0,official,0.0,92.5327868852459,4.065217391304348,2.858695652173913,0.021739130434782608,-0.00291706349851233,0.0023928449859314947,,,0.013026504786192144,-0.0021928652326373326,83.12546728971964,24.950685358255452,0.2970872274143302,0.02551246105919003,0.19501869158878504,0.7794719626168224,0.42369735202492215,0.7261771464280803,0.034038321388020445,7.0,MI,
jameslankford,27044466,James Lankford,Republican,2027,14842,2177,3308,2009-03-27 16:54:33+00:00,115.0,campaign,0.08550185873605948,82.96282527881041,3.1300448430493275,2.2690582959641254,0.26905829596412556,0.03262613698995177,0.024393165165475544,-0.058744375632747474,-0.06805813550064277,0.0801986738869143,0.04265156895417745,80.58038973852986,29.14198815984213,0.5386087814504193,0.043417858904785396,0.15697187962506168,0.7996132215096201,0.2514643315244203,,,,,0.313
Ann_Kirkpatrick,272004287,Ann Kirkpatrick,Democrat,1259,9879,1196,1789,2011-03-25 16:32:15+00:00,116.0,official,0.011299435028248588,93.55367231638418,4.0,2.9078014184397163,0.0,0.05894967592114685,0.032291741861854795,,,0.07178230946968935,0.05383607363690603,70.09671961874504,26.664201747418588,0.49544082605242257,0.04137887212073074,0.16989356632247815,0.7887291501191421,0.3648621922160445,0.37426332997969747,0.0977409134678443,7.0,AZ,0.5
StaceyPlaskett,2724095695,Rep. Stacey Plaskett,Democrat,2897,250976,841,5187,2014-08-11 14:40:01+00:00,118.0,official,0.016,90.04,3.9743589743589745,2.7094017094017095,0.042735042735042736,-0.023739560935266992,-0.03295593869502655,,,-0.027880710853565003,-0.041528054932131506,77.17732481877805,24.88905074214705,0.4822609596133931,0.04498170521228858,0.1510648947186745,0.8039509837763202,0.24649143942008975,0.30400077454552854,0.039216090891950266,7.0,VI,
JayObernolte,272482466,Rep. Jay Obernolte,Republican,1354,8798,916,1821,2011-03-26 16:11:17+00:00,118.0,official,0.02,93.38,3.9,2.8444444444444446,0.03333333333333333,-0.005821668240253237,0.011934813774500895,,,0.008306882027595055,0.020996305416161976,82.70044313146234,33.07351550960118,0.5168980797636632,0.062077548005908416,0.15060118168389955,0.7873271787296897,0.25916912850812407,,,,CA,
SteveScaliseGOP,2746741969,Steve Scalise,Republican,739,52971,789,967,2014-08-19 21:15:51+00:00,116.0,official,0.02247191011235955,88.63483146067416,3.63768115942029,2.608695652173913,0.10144927536231885,0.06321538754389688,0.010698702056416525,,,0.08573183144054698,0.020006019767750655,78.24487144790257,26.906075778078485,0.3480649526387009,0.044182679296346415,0.21601353179972935,0.7398146143437077,0.48191786197564274,,,,,
SessionsTX17,2756069574,Pete Sessions,Republican,499,1168,19,513,2014-08-22 19:04:04+00:00,117.0,official,0.008368200836820083,87.4979079497908,3.3537735849056602,2.3726415094339623,0.13679245283018868,0.03725946357386066,0.029717356435591136,,,0.01451792336829329,0.006491217139065492,77.00899799599198,26.71230460921844,0.9331663326653307,0.08595390781563125,0.17739679358717436,0.7366452905811623,0.2844613226452906,0.8901732352534077,0.1385552333921526,7.0,TX,
PatrickMcHenry,27676828,Patrick McHenry,Republican,4525,38047,3248,6110,2009-03-30 16:42:39+00:00,118.0,official,0.007042253521126761,90.3943661971831,3.795774647887324,2.671361502347418,0.06103286384976526,-0.016129529944256607,-0.012497842354046435,-0.026028962511814226,-0.01698833441684772,0.027350800256752003,0.016466828632213593,83.28953591160221,28.289575690607734,0.48216574585635363,0.05140707182320442,0.167627182320442,0.7809683977900552,0.2922161767955801,,,,NC,0.375
